smiles	kegg_id
COc1ccc(C=Cc2cc([O-])cc(O)c2)cc1	['C22988']
COc1ccc(C=Cc2cc([O-])cc([O-])c2)cc1	['C22988']
COc1ccc(NC=O)c(C(=O)CC[N-]C(C)=O)c1	['C05642']
COc1ccc([N-]C=O)c(C(=O)CCNC(C)=O)c1	['C05642']
COc1ccc([N-]C=O)c(C(=O)CC[N-]C(C)=O)c1	['C05642']
COc1ccc2[n-]cc(CC(=O)O)c2c1	['C05660']
COc1ccc2[n-]cc(CC(=O)[O-])c2c1	['C05660']
COc1ccc2[n-]cc(CCN)c2c1	['C05659']
COc1ccc2[n-]cc(CCNC(C)=O)c2c1	['C01598']
COc1ccc2[n-]cc(CC[N-]C(C)=O)c2c1	['C01598']
COc1ccc2[n-]cnc2c1	['C22450']
COc1ccc2[nH]cc(CC(=O)[O-])c2c1	['C05660']
COc1ccc2[nH]cc(CC[N-]C(C)=O)c2c1	['C01598']
COc1ccc2c(=O)c(-c3ccc([O-])cc3)coc2c1	['C12125']
COc1ccc2c(c1)OC1c3ccc([O-])cc3OCC21	['C10503']
COc1ccc2c(c1)[n-]c1c(C)nccc12	['C06538']
COc1ccc2c3c([n-]c2c1)C(C)=NCC3	['C06536']
COc1ccc2c3c([n-]c2c1)C(C)NCC3	['C09243']
COc1ccc2c3c1OC1C([O-])C=CC4C(C2)N(C)CCC341	['C06174']
COc1ccc2c3c1OC1C([O-])C=CC4C(C2)NCCC341	['C16576']
COc1ccc2c3c1OC1CC([O-])C=CC31CCN(C)C2	['C08526']
COc1ccc2c3c1OC1CC([O-])C=CC31CCNC2	['C12173']
COc1ccc2ccc3c([O-])ccc4ccc1c2c43	['C18261']
COc1cccc(C(=O)[O-])c1N	['C05831']
COc1cccc(CC=C(C)CCC=C(C)C)c1[O-]	['C17552']
COc1cccc2c(=O)cc(C(=O)[O-])[nH]c12	['C05830']
COc1cccc2c(O)cc(C(=O)[O-])nc12	['C05830', 'C05830']
COc1cccc2c([O-])cc(C(=O)[O-])nc12	['C05830']
COc1ccccc1[O-]	['C01502']
CP(=O)([O-])O	['C20396']
CP(=O)([O-])[O-]	['C20396']
CS(=O)(=O)[O-]	['C11145', 'C12560']
CSCC(N)C(=O)[O-]	['C22040']
CSCCC(=O)C(=O)[O-]	['C01180']
CSCCC(=O)C(O)=C[O-]	['C15606']
CSCCC(=O)C([O-])=CO	['C15606']
CSCCC(=O)C([O-])=C[O-]	['C15606']
CSCCC(=O)[O-]	['C08276']
CSCCC(N)C(=O)[O-]	['C00073', 'C00855']
CSCCC(NC=O)C(=O)[O-]	['C03145']
CSCCC([N-]C=O)C(=O)O	['C03145']
CSCCC([N-]C=O)C(=O)[O-]	['C03145']
CSCCCC(=O)C(=O)[O-]	['C17211']
CSCCCC(N)C(=O)[O-]	['C17213']
CSCCCC([S-])=NO	['C17243']
CSCCCCC(=O)C(=O)[O-]	['C17216']
CSCCCCC(N)C(=O)[O-]	['C17217']
CSCCCCCC(=O)C(=O)[O-]	['C17220']
CSCCCCCC(N)C(=O)[O-]	['C17221']
CSCCCCCCC(=O)C(=O)[O-]	['C17224']
CSCCCCCCC(N)C(=O)[O-]	['C17225']
CSCCCCCCCC(=O)C(=O)[O-]	['C17228']
CSCCCCCCCC(N)C(=O)[O-]	['C17229']
CSCCCCCCCCC(=O)C(=O)[O-]	['C17232']
CSCCCCCCCCC(N)C(=O)[O-]	['C17233']
CSCCS(=O)(=O)[O-]	['C03920']
CSc1ncnc2nc[n-]c12	['C16614']
C[N+](C)(C)C(Cc1c[n-]cn1)C(=O)[O-]	['C05575']
C[N+](C)(C)CC([O-])CC(=O)[O-]	['C00318', 'C00487']
C[N+](C)(C)CCOP(=O)([O-])[O-]	['C00588']
C[N+](C)(C)CCP(=O)([O-])[O-]	['C06459']
C[N-]C(=O)N(C)C1NC(=O)N(C)C1=O	['C16362']
C[N-]C(=O)N(C)C1[N-]C(=O)N(C)C1=O	['C16362']
C[N-]C(=O)N(C)C1[N-]C(=O)[NH+](C)C1=O	['C16362']
C[N-]C(=O)NC	['C16364']
C[N-]C(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C	['C06535']
C[N-]C(=O)[N-]C	['C16364']
C[N-]C(=O)[NH+](C)C1[N-]C(=O)N(C)C1=O	['C16362']
C[N-]C(N)=O	['C16363']
C[N-]C([NH-])=O	['C16363']
C[NH+](C)CCOP(=O)([O-])[O-]	['C13482']
C[NH+](C)CCP(=O)([O-])[O-]	['C05680']
C[NH+](C)CCc1c[n-]c2cccc([O-])c12	['C08312']
C[NH+](CC(=O)[O-])C([NH-])=O	['C01043']
C[NH+]1C2CCC1C(C(=O)[O-])C([O-])C2	['C10858', 'C12449']
C[NH+]1CC(C(=O)[O-])=CC2c3cccc4[n-]cc(c34)CC21	['C22432']
C[NH+]1CC(C(=O)[O-])C=C2c3cccc4[n-]cc(c34)CC21	['C07541']
C[NH+]1CC(C[O-])=CC2c3cccc4[n-]cc(c34)CC21	['C06068']
C[NH+]1CCC23c4c5ccc([O-])c4OC2C([O-])C=CC3C1C5	['C01516']
C[NH+]1CCC=C1c1ccc([O-])nc1[O-]	['C16151']
C[O-]	['C00132']
C[S-]	['C00409']
C[Se](=O)CC(N)C(=O)[O-]	['C18905']
C[Se]CC(=O)C(=O)[O-]	['C18904']
C[Se]CC(N)C(=O)[O-]	['C05689']
C[Se]CCC(N)C(=O)[O-]	['C05335']
Cc1[n-]cnc1CCN	['C17929']
Cc1[nH+]cc(C(=O)[O-])cc1[O-]	['C01270']
Cc1[nH+]cc(C=O)c(C(=O)[O-])c1[O-]	['C06050']
Cc1[nH+]cc(C=O)c(C[O-])c1[O-]	['C06051']
Cc1[nH+]cc(C[O-])c(C=O)c1[O-]	['C00250']
Cc1[nH+]csc1CCOP(=O)([O-])[O-]	['C04327']
Cc1c(Cl)cc(Cl)c(O)c1[O-]	['C18302']
Cc1c(Cl)cc(Cl)c([O-])c1O	['C18302']
Cc1c(Cl)cc(Cl)c([O-])c1[O-]	['C18302']
Cc1c2c(c(C)c3ccccc13)C(O)C([O-])c1ccccc1-2	['C19607']
Cc1c2c(c(C)c3ccccc13)C([O-])C(O)c1ccccc1-2	['C19607']
Cc1c2c(c(C)c3ccccc13)C([O-])C([O-])c1ccccc1-2	['C19607']
Cc1c2ccccc2c(C)c2c3c(ccc12)C(O)C([O-])C=C3	['C19490']
Cc1c2ccccc2c(C)c2c3c(ccc12)C([O-])C(O)C=C3	['C19490']
Cc1c2ccccc2c(C)c2c3c(ccc12)C([O-])C([O-])C=C3	['C19490']
Cc1c2ccccc2c(C[O-])c2ccc3ccccc3c12	['C19561']
Cc1c[n-]c(=O)[n-]c1=O	['C00178']
Cc1c[n-]c(=O)[nH]c1=O	['C00178']
Cc1c[n-]c(=O)nc1N	['C02376']
Cc1c[n-]c2ccccc12	['C08313']
Cc1c[nH]c(=O)[n-]c1=O	['C00178']
Cc1cc(C(=O)[O-])ccc1O	['C21167', 'C21167']
Cc1cc(C(=O)[O-])ccc1[O-]	['C21167']
Cc1cc(C=O)ccc1[O-]	['C21166']
Cc1cc(O)c([O-])cc1[N+](=O)[O-]	['C18315']
Cc1cc([O-])c(O)cc1[N+](=O)[O-]	['C18315']
Cc1cc([O-])c([O-])cc1[N+](=O)[O-]	['C18315']
Cc1cc([O-])c2ccccc2n1	['C21873']
Cc1cc([O-])cc(C)c1N	['C16570']
Cc1cc2nc3[n-]c(=O)[n-]c(=O)c3[nH+]c2cc1C	['C01727']
Cc1cc2nc3[n-]c(=O)[n-]c(=O)c3nc2cc1C	['C01727']
Cc1cc2nc3[n-]c(=O)[nH]c(=O)c3nc2cc1C	['C01727']
Cc1cc2nc3[nH]c(=O)[n-]c(=O)c3nc2cc1C	['C01727']
Cc1cc2nc3c(=O)[n-]c(=O)[n-]c3[nH+]c2cc1C	['C01727']
Cc1cc2nc[n-]c2cc1C	['C03114']
Cc1ccc(C(=O)[O-])c(O)c1	['C14103', 'C14103']
Cc1ccc(C(=O)[O-])c([O-])c1	['C14103']
Cc1ccc(C(=O)[O-])cc1	['C01454']
Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1	['C07020']
Cc1ccc(C[O-])cc1	['C06757']
Cc1ccc(O)c([O-])c1	['C06730']
Cc1ccc(S(=O)(=O)[O-])cc1	['C06677']
Cc1ccc([O-])c(C)c1	['C14582']
Cc1ccc([O-])c(O)c1	['C06730']
Cc1ccc([O-])c([O-])c1	['C06730']
Cc1ccc([O-])cc1	['C01468']
Cc1ccc2c(c1)C(O)C([O-])C=C2	['C14102']
Cc1ccc2c(c1)C([O-])C(O)C=C2	['C14102']
Cc1ccc2c(c1)C([O-])C([O-])C=C2	['C14102']
Cc1cccc(C(=O)[O-])c1	['C07211']
Cc1cccc(C(=O)[O-])c1N	['C16571']
Cc1cccc(C(=O)[O-])c1O	['C14088', 'C14088']
Cc1cccc(C(=O)[O-])c1[O-]	['C14088']
Cc1cccc(C)c1[N-]C(=O)CN	['C16569']
Cc1cccc(C=CC(=O)C(=O)[O-])c1O	['C14086', 'C14086']
Cc1cccc(C=CC(=O)C(=O)[O-])c1[O-]	['C14086']
Cc1cccc(C=O)c1[O-]	['C14087']
Cc1cccc(C[O-])c1	['C07216']
Cc1cccc(O)c1C(=O)[O-]	['C02657', 'C02657']
Cc1cccc(O)c1[O-]	['C02923']
Cc1cccc([O-])c1	['C01467']
Cc1cccc([O-])c1C(=O)[O-]	['C02657']
Cc1cccc([O-])c1O	['C02923']
Cc1cccc([O-])c1[O-]	['C02923']
Cc1cccc2c(C(=O)[O-])c(O)ccc12	['C20856', 'C20856']
Cc1cccc2c(C(=O)[O-])c([O-])ccc12	['C20856']
Cc1cccc2c1C(O)C([O-])C=C2	['C14083']
Cc1cccc2c1C([O-])C(O)C=C2	['C14083']
Cc1cccc2c1C([O-])C([O-])C=C2	['C14083']
Cc1cccc2c1OC(O)(C(=O)[O-])C=C2	['C14085', 'C14085']
Cc1cccc2c1OC([O-])(C(=O)[O-])C=C2	['C14085']
Cc1cccc2ccc(O)c([O-])c12	['C14084']
Cc1cccc2ccc([O-])c(O)c12	['C14084']
Cc1cccc2ccc([O-])c([O-])c12	['C14084']
Cc1ccccc1C(=O)[O-]	['C07215']
Cc1ccccc1C[O-]	['C07213']
Cc1ccccc1[O-]	['C01542']
Cc1ncc(C(=O)[O-])cc1O	['C01270', 'C01270']
Cc1ncc(C(=O)[O-])cc1[O-]	['C01270']
Cc1ncc(C=O)c(C(=O)[O-])c1O	['C06050', 'C06050']
Cc1ncc(C=O)c(C(=O)[O-])c1[O-]	['C06050']
Cc1ncc(C=O)c(CO)c1[O-]	['C06051', 'C06051']
Cc1ncc(C=O)c(C[O-])c1[O-]	['C06051']
Cc1ncc(CO)c(C=O)c1[O-]	['C00250', 'C00250']
Cc1ncc(C[N-]C=O)c(N)n1	['C19872']
Cc1ncc(C[O-])c(C=O)c1[O-]	['C00250']
Cc1ncc(C[O-])c(N)n1	['C01279']
Cc1ncc2c(c1[O-])C(=O)OC2	['C00971']
Cc1ncc2c(c1[O-])COC2=O	['C06052']
Cc1nccc2c1[n-]c1ccccc12	['C09209']
Cc1ncsc1CCOP(=O)([O-])O	['C04327']
Cc1ncsc1CCOP(=O)([O-])[O-]	['C04327']
Cc1ncsc1CC[O-]	['C04294']
Cc1occc(=O)c1[O-]	['C11918']
Cn1c(=O)[n-]c(=O)c2[n-]c[nH+]c21	['C16357']
Cn1c(=O)[n-]c(=O)c2[n-]cnc21	['C16357']
Cn1c(=O)[n-]c(=O)c2[nH]cnc21	['C16357']
Cn1c(=O)[n-]c2[nH+]c[n-]c2c1=O	['C16358']
Cn1c(=O)[n-]c2nc[n-]c2c1=O	['C16358']
Cn1c(=O)[n-]c2nc[nH]c2c1=O	['C16358']
Cn1c(=O)[nH]c(=O)c2[n-]cnc21	['C16357']
Cn1c(=O)[nH]c2nc[n-]c2c1=O	['C16358']
Cn1c2ccccc2c(=O)c2c(O)cc([O-])cc21	['C12093']
Cn1c2ccccc2c(=O)c2c([O-])cc(O)cc21	['C12093']
Cn1c2ccccc2c(=O)c2c([O-])cc([O-])cc21	['C12093']
Cn1c[nH+]c2[n-]c(=O)[n-]c(=O)c21	['C16353']
Cn1cc(C([NH-])=O)ccc1=O	['C05842']
Cn1ccc(=O)c(C([NH-])=O)c1	['C05843']
Cn1cnc(CC(=O)[O-])c1	['C05828']
Cn1cnc2[n-]c(=O)[n-]c(=O)c21	['C16353']
Cn1cnc2[n-]c(=O)[nH]c(=O)c21	['C16353']
Cn1cnc2[nH]c(=O)[n-]c(=O)c21	['C16353']
Cn1cncc1CC(N)C(=O)[O-]	['C01152']
N#CC(N)CCC(=O)[O-]	['C05715']
N#CC(O)c1ccc([O-])cc1	['C03742', 'C03742']
N#CC([O-])c1ccc([O-])cc1	['C03742']
N#CC([O-])c1ccccc1	['C00561']
N#CCC(N)C(=O)[O-]	['C02512']
N#CCc1c[n-]c2ccccc12	['C02938']
N#C[O-]	['C01417']
N#Cc1cc(Br)c([O-])c(Br)c1	['C04178']
N=C(c1ccccc1)S(=O)[O-]	['C16285']
N=CC(=O)[O-]	['C15809']
NC(=CC=CC=O)C(=O)[O-]	['C03824']
NC(=O)C(=O)CCC(=O)[O-]	['C05572', 'C05572']
NC(=O)C(=O)[O-]	['C01444', 'C01444']
NC(=O)C=CC(=O)[O-]	['C01596', 'C01596']
NC(=O)CC(=O)C(=O)[O-]	['C02362', 'C02362']
NC(=O)CCC(=O)C(=O)[O-]	['C00940', 'C00940']
NC(=O)Cc1c[n-]c2ccccc12	['C02693']
NC(=O)N1c2ccccc2C=Cc2cc([O-])ccc21	['C16601', 'C16601']
NC(=O)N1c2ccccc2C=Cc2ccc([O-])cc21	['C16602', 'C16602']
NC(=O)OCC(C(=O)[O-])c1ccccc1	['C16591', 'C16591']
NC(=O)[O-]	['C01563']
NC(=O)c1cc(Br)c([O-])c(Br)c1	['C16246', 'C16246']
NC(C=O)CCC(=O)[O-]	['C03741']
NC(C=O)Cc1c[n-]cn1	['C01929']
NC(CC1=CC(=O)C(=O)C=C1)C(=O)[O-]	['C00822']
NC(CC1CCC(=O)C2OC12)C(=O)[O-]	['C20941']
NC(CC=O)C(=O)[O-]	['C00441']
NC(CCC=O)C(=O)[O-]	['C01165']
NC(CCCC=O)C(=O)[O-]	['C04076']
NC(CC[SeH])C(=O)[O-]	['C05698']
NC(CCc1ccccc1)C(=O)[O-]	['C17235']
NC(C[SeH])C(=O)[O-]	['C05688']
NC(Cc1ccccc1)C(=O)[O-]	['C00079', 'C02265']
NC1(C(=O)[O-])CC1	['C01234']
NC1C(=O)CC=CC1C(=O)[O-]	['C19831']
NC1CO[N-]C1=O	['C08057']
NC=CC(=O)O[O-]	['C20249']
NC=CC(=O)[O-]	['C20253']
NCC(=O)CCC(=O)[O-]	['C00430']
NCC(=O)[O-]	['C00037']
NCC(F)C(=O)[O-]	['C16632']
NCC=C1OC2CC(=O)N2C1C(=O)[O-]	['C06660']
NCCC(=O)[O-]	['C00099']
NCCC1OC2CC(=O)N2C1C(=O)[O-]	['C06659']
NCCCC(=O)C(=O)[O-]	['C01110']
NCCCC(=O)[O-]	['C00334']
NCCCCC(=O)C(=O)[O-]	['C03239']
NCCCCC(=O)[O-]	['C00431']
NCCCCCC(=O)[O-]	['C02378']
NCCS(=O)(=O)[O-]	['C00245']
NCCS(=O)[O-]	['C00519']
NCCSC1CC2CC(=O)N2C1C(=O)[O-]	['C20817']
NCC[O-]	['C00189']
NCC[S-]	['C01678']
NCCc1c[n-]c2ccccc12	['C00398']
NCCc1c[n-]cn1	['C00388']
NCCc1ccc([O-])cc1	['C00483']
NCc1c[n-]c2ccccc12	['C21601']
NP(=O)(OCCC(=O)[O-])N(CCCl)CCCl	['C07646']
NP(=O)(OCCC[O-])N(CCCl)CCCl	['C16551']
N[N-]C(=O)c1ccncc1	['C07054']
Nc1c(Cl)cccc1-c1c[n-]cc1Cl	['C21109']
Nc1c(Cl)cccc1-c1cc[n-]c1	['C21110']
Nc1cc[n-]c(=O)n1	['C00380']
Nc1ccc(C(=O)[O-])cc1	['C00568']
Nc1ccc(S(=O)(=O)[O-])cc1	['C06335']
Nc1ccc([O-])cc1	['C02372']
Nc1ccccc1C(=O)CC(=O)C(=O)[O-]	['C01252']
Nc1ccccc1C(=O)CC(=O)[O-]	['C21453']
Nc1ccccc1C(=O)[O-]	['C00108']
Nc1ccccc1S(=O)(=O)[O-]	['C06333']
Nc1ccccc1[O-]	['C01987']
Nc1cnc[n-]1	['C05239']
Nc1ncnc2[n-]cnc12	['C00147']
O=C(C=Cc1ccc(O)cc1)[N-]C1CCOC1=O	['C20677']
O=C(C=Cc1ccc([O-])cc1)NC1CCOC1=O	['C20677']
O=C(C=Cc1ccc([O-])cc1)[N-]C1CCOC1=O	['C20677']
O=C(CCC[O-])c1cccnc1	['C19565']
O=C(CO)c1ccc([O-])cc1	['C13635', 'C13635']
O=C(C[O-])CO	['C00184']
O=C(C[O-])C[O-]	['C00184']
O=C(C[O-])c1ccc([O-])cc1	['C13635']
O=C(C[O-])c1ccccc1	['C07189']
O=C(O)C(=O)C=Cc1ccccc1C(=O)[O-]	['C16149']
O=C(O)C(=O)CS(=O)(=O)[O-]	['C05528']
O=C(O)C(=O)CS(=O)[O-]	['C05527', 'C05527']
O=C(O)C(=O)Cc1c[n-]c2ccccc12	['C00331']
O=C(O)C(Cl)=C(Cl)C(=O)C(Cl)C(=O)[O-]	['C18243']
O=C(O)C(Cl)=CC(=O)C(Cl)C(=O)[O-]	['C12835']
O=C(O)C([O-])=CC=C1C(=O)Cc2ccccc21	['C07718']
O=C(O)C([O-])=CC=C1Cc2ccccc2C1=O	['C07725']
O=C(O)C([O-])=CC=CC(=O)c1ccc(Cl)cc1	['C06587']
O=C(O)C([O-])=CC=CC(=O)c1ccccc1	['C01273']
O=C(O)C([O-])=Cc1ccccc1	['C02763']
O=C(O)C1=NC(C(=O)[O-])CCC1	['C03972']
O=C(O)C=C(Cl)C=C(Cl)C(=O)[O-]	['C03918']
O=C(O)C=CC(=O)CC(=O)C(=O)[O-]	['C02167', 'C02514']
O=C(O)C=CC(=O)CC(=O)CC(=O)[O-]	['C01036', 'C01061']
O=C(O)C=CC(=O)CC(=O)[O-]	['C02222']
O=C(O)C=CC=C(Cl)C(=O)[O-]	['C03572']
O=C(O)C=CC=C(F)C(=O)[O-]	['C16475']
O=C(O)C=CCC(=O)C(=O)[O-]	['C03453']
O=C(O)C=CCCCCCCCCC(=O)[O-]	['C16308']
O=C(O)C=Cc1cc2ccccc2cc1C(=O)[O-]	['C16209']
O=C(O)C=c1ccccc1=CC(=O)C(=O)[O-]	['C16214']
O=C(O)CC(=O)C(=O)[O-]	['C00036']
O=C(O)CC(=O)C=C(Br)C(=O)[O-]	['C16249']
O=C(O)CC(=O)C=C(Cl)C(=O)[O-]	['C06329']
O=C(O)CC(C(=O)[O-])[N+](=O)[O-]	['C22388']
O=C(O)CC(Cc1ccc2ccccc2c1)C(=O)[O-]	['C14115']
O=C(O)CC(Cc1ccccc1)C(=O)[O-]	['C09816']
O=C(O)CC(Cl)C(=O)C(Cl)C(=O)[O-]	['C18244']
O=C(O)CC1(C(=O)[O-])C=CC(=O)O1	['C01278']
O=C(O)CC1C(=O)[N-]c2ccccc21	['C22202']
O=C(O)CC1CCCCC1C(=O)[O-]	['C14112']
O=C(O)CC1OC(=O)C=C1C(=O)[O-]	['C04553']
O=C(O)CCC(=O)C(=O)[O-]	['C00026']
O=C(O)CCC(=O)C(Cl)C(=O)[O-]	['C12836']
O=C(O)CCC(=O)N1CCCC1C(=O)[O-]	['C11711']
O=C(O)CCC(=O)c1ccccc1C(=O)[O-]	['C02730']
O=C(O)CCC=CC(=O)C(=O)[O-]	['C03063']
O=C(O)CCCC(=O)C(=O)[O-]	['C00322']
O=C(O)CCCCC(=O)C(=O)[O-]	['C16588']
O=C(O)CCCCCC(=O)C(=O)[O-]	['C16589']
O=C(O)CS(=O)(=O)[O-]	['C14179']
O=C(O)C[N-]C(=O)Cc1ccccc1	['C05598']
O=C(O)C[N-]C(=O)c1cccnc1	['C05380']
O=C(O)C[N-]C(=O)c1ccncc1	['C16623']
O=C(O)Cc1c[n-]c2ccccc12	['C00954']
O=C(O)c1cc(C(=O)[O-])oc(=O)c1	['C03671']
O=C(O)c1ccc(S(=O)(=O)[O-])cc1	['C02236']
O=C(O)c1ccc[n-]1	['C05942']
O=C(O)c1cccnc1C(=O)[O-]	['C03722']
O=C(OP(=O)([O-])O)c1ccccc1	['C06206']
O=C(OP(=O)([O-])[O-])c1ccccc1	['C06206']
O=C(Oc1ccc(O)cc1)c1ccc([O-])cc1	['C18216']
O=C(Oc1ccc([O-])cc1)c1ccc(O)cc1	['C18216']
O=C(Oc1ccc([O-])cc1)c1ccc([O-])cc1	['C18216']
O=C([O-])C#CC(=O)O	['C03248']
O=C([O-])C#CC(=O)[O-]	['C03248']
O=C([O-])C(=C(Cl)Cl)c1ccc(Cl)cc1	['C06646']
O=C([O-])C(=O)C=C1C=CC(O)CC1	['C21085', 'C21085']
O=C([O-])C(=O)C=C1C=CC([O-])CC1	['C21085']
O=C([O-])C(=O)C=C1CCC(O)C2OC12	['C21086', 'C21086']
O=C([O-])C(=O)C=C1CCC([O-])C2OC12	['C21086']
O=C([O-])C(=O)C=Cc1cc2ccccc2cc1O	['C16210', 'C16210']
O=C([O-])C(=O)C=Cc1cc2ccccc2cc1[O-]	['C16210']
O=C([O-])C(=O)C=Cc1ccc2ccccc2c1O	['C11426', 'C11426']
O=C([O-])C(=O)C=Cc1ccc2ccccc2c1[O-]	['C11426']
O=C([O-])C(=O)C=Cc1ccccc1C(=O)O	['C16149']
O=C([O-])C(=O)C=Cc1ccccc1C(=O)[O-]	['C16149']
O=C([O-])C(=O)C=Cc1ccccc1O	['C06203', 'C06203']
O=C([O-])C(=O)C=Cc1ccccc1[O-]	['C06203']
O=C([O-])C(=O)CC1=CCC(O)C=C1	['C20953', 'C20953']
O=C([O-])C(=O)CC1=CCC([O-])C=C1	['C20953']
O=C([O-])C(=O)CC1CCC(O)C2OC12	['C21087', 'C21087']
O=C([O-])C(=O)CC1CCC([O-])C2OC12	['C21087']
O=C([O-])C(=O)CC[PH](=O)O	['C17948']
O=C([O-])C(=O)CCc1ccccc1	['C20327']
O=C([O-])C(=O)CO	['C00168', 'C00168']
O=C([O-])C(=O)CS	['C00957', 'C00957']
O=C([O-])C(=O)CS(=O)(=O)[O-]	['C05528']
O=C([O-])C(=O)CS(=O)[O-]	['C05527']
O=C([O-])C(=O)CSC1c2ccccc2C=CC1O	['C14799', 'C14799']
O=C([O-])C(=O)CSC1c2ccccc2C=CC1[O-]	['C14799']
O=C([O-])C(=O)C[O-]	['C00168']
O=C([O-])C(=O)C[PH](=O)O	['C06368']
O=C([O-])C(=O)C[S-]	['C00957']
O=C([O-])C(=O)Cc1c[n-]c2ccccc12	['C00331']
O=C([O-])C(=O)Cc1c[nH+]c[n-]1	['C03277']
O=C([O-])C(=O)Cc1c[nH]c2ccccc12	['C00331']
O=C([O-])C(=O)Cc1ccc(O)cc1	['C01179', 'C01179']
O=C([O-])C(=O)Cc1ccc([O-])cc1	['C01179']
O=C([O-])C(=O)Cc1ccccc1	['C00166']
O=C([O-])C(=O)Cc1cnc[n-]1	['C03277']
O=C([O-])C(=O)Cc1cnc[nH]1	['C03277', 'C03277']
O=C([O-])C(=O)O	['C00209']
O=C([O-])C(=O)[O-]	['C00209']
O=C([O-])C(=O)c1ccc(O)cc1	['C03590', 'C03590']
O=C([O-])C(=O)c1ccc([O-])cc1	['C03590']
O=C([O-])C(=O)c1ccccc1	['C02137']
O=C([O-])C(CO)c1ccccc1	['C01456', 'C01456']
O=C([O-])C(C[O-])c1ccccc1	['C01456']
O=C([O-])C(Cl)(Cl)Cl	['C11150']
O=C([O-])C(Cl)=C(Cl)C(=O)C(Cl)C(=O)O	['C18243']
O=C([O-])C(Cl)=C(Cl)C(=O)C(Cl)C(=O)[O-]	['C18243']
O=C([O-])C(Cl)=C(Cl)C(Cl)=C(Cl)C(=O)O	['C18241']
O=C([O-])C(Cl)=C(Cl)C(Cl)=C(Cl)C(=O)[O-]	['C18241']
O=C([O-])C(Cl)=C(Cl)C=C(Cl)C(=O)O	['C12833']
O=C([O-])C(Cl)=C1C=C(Cl)C(=O)O1	['C12834']
O=C([O-])C(Cl)=C1OC(=O)C(Cl)=C1Cl	['C18242']
O=C([O-])C(Cl)=CC(=O)C(Cl)C(=O)O	['C12835']
O=C([O-])C(Cl)=CC(=O)C(Cl)C(=O)[O-]	['C12835']
O=C([O-])C(Cl)=CC(Cl)=C(Cl)C(=O)O	['C12833']
O=C([O-])C(Cl)=CC(Cl)=C(Cl)C(=O)[O-]	['C12833']
O=C([O-])C(Cl)=CC=C(Cl)C(=O)O	['C07095']
O=C([O-])C(Cl)=CC=C(Cl)C(=O)[O-]	['C07095']
O=C([O-])C(Cl)Cl	['C11149']
O=C([O-])C(O)=CC=C1C(=O)Cc2ccccc21	['C07718']
O=C([O-])C(O)=CC=C1Cc2ccccc2C1=O	['C07725']
O=C([O-])C(O)=CC=CC(=O)c1ccc(Cl)cc1	['C06587']
O=C([O-])C(O)=CC=CC(=O)c1ccccc1	['C01273']
O=C([O-])C(O)=Cc1ccccc1	['C02763']
O=C([O-])C(O)Cc1ccccc1	['C05607', 'C05607']
O=C([O-])C(O)c1ccccc1	['C01983', 'C01983', 'C01984', 'C01984']
O=C([O-])C([O-])=CC=C1C(=O)Cc2ccccc21	['C07718']
O=C([O-])C([O-])=CC=C1Cc2ccccc2C1=O	['C07725']
O=C([O-])C([O-])=CC=CC(=O)c1ccc(Cl)cc1	['C06587']
O=C([O-])C([O-])=CC=CC(=O)c1ccccc1	['C01273']
O=C([O-])C([O-])=Cc1ccccc1	['C02763']
