smiles	kegg_id
O=C[N-]c1ccccc1C=O	['C03574']
O=C[O-]	['C00058']
O=Cc1cc(COP(=O)([O-])O)co1	['C20954']
O=Cc1cc(COP(=O)([O-])[O-])co1	['C20954']
O=Cc1cc(O)ccc1[O-]	['C05585']
O=Cc1cc([O-])ccc1O	['C05585']
O=Cc1cc([O-])ccc1[O-]	['C05585']
O=Cc1ccc(C(=O)[O-])c(O)c1	['C14100', 'C14100']
O=Cc1ccc(C(=O)[O-])c([O-])c1	['C14100']
O=Cc1ccc(CO)cc1[O-]	['C14108', 'C14108']
O=Cc1ccc(C[O-])cc1[O-]	['C14108']
O=Cc1ccc(C[O-])o1	['C11101']
O=Cc1ccc(O)c([O-])c1	['C16700']
O=Cc1ccc(S(=O)(=O)[O-])cc1	['C06679']
O=Cc1ccc([O-])c(O)c1	['C16700']
O=Cc1ccc([O-])c([O-])c1	['C16700']
O=Cc1ccc([O-])cc1	['C00633']
O=Cc1ccc2ccccc2c1[O-]	['C11427']
O=Cc1cccc(C(=O)[O-])c1O	['C14096', 'C14096']
O=Cc1cccc(C(=O)[O-])c1[O-]	['C14096']
O=Cc1cccc([O-])c1	['C03067']
O=Cc1ccccc1C(=O)[O-]	['C03057']
O=Cc1ccccc1[O-]	['C06202']
O=NNCCCC([O-])c1cccnc1	['C19581']
O=N[O-]	['C00088']
O=P([O-])(O)Oc1ccccc1	['C02734']
O=P([O-])([O-])Oc1ccccc1	['C02734']
O=P1(N(CCCl)CCCl)NC([O-])CCO1	['C07643']
O=P1(NCCCl)OCCC([O-])N1CCCl	['C16553']
O=S(=O)(O)[S-]	['C00320']
O=S(=O)([O-])CCO	['C05123']
O=S(=O)([O-])CCS	['C03576']
O=S(=O)([O-])CCSCC(O)Cl	['C21753']
O=S(=O)([O-])CCSCC([O-])Cl	['C21753']
O=S(=O)([O-])CCSCCO	['C21752']
O=S(=O)([O-])CCSCC[O-]	['C21752']
O=S(=O)([O-])CC[O-]	['C05123']
O=S(=O)([O-])CC[S-]	['C03576']
O=S(=O)([O-])NC1CCCCC1	['C02824', 'C19378']
O=S(=O)([O-])Oc1ccc2ccc3cccc4ccc1c2c34	['C18269']
O=S(=O)([O-])c1ccc(CO)cc1	['C06678']
O=S(=O)([O-])c1ccc(C[O-])cc1	['C06678']
O=S(=O)([O-])c1ccc2c(S(=O)(=O)[O-])cccc2c1	['C16193']
O=S(=O)([O-])c1ccc2cc(S(=O)(=O)[O-])ccc2c1	['C16194']
O=S(=O)([O-])c1ccc2ccccc2c1	['C16202']
O=S(=O)([O-])c1cccc2ccccc12	['C16201']
O=S([O-])O	['C00094', 'C11481']
O=S([O-])[O-]	['C00094', 'C11481']
O=[N+]([O-])[O-]	['C00244']
O=[N+]([O-])c1c(Cl)cccc1-c1c[n-]cc1Cl	['C12491']
O=[N+]([O-])c1ccc(O)c([O-])c1	['C02235']
O=[N+]([O-])c1ccc(OP(=O)([O-])O)cc1	['C03360']
O=[N+]([O-])c1ccc(OP(=O)([O-])[O-])cc1	['C03360']
O=[N+]([O-])c1ccc([O-])c(O)c1	['C02235']
O=[N+]([O-])c1ccc([O-])c([O-])c1	['C02235']
O=[N+]([O-])c1ccc([O-])cc1	['C00870']
O=[N+]([O-])c1cccc([O-])c1	['C14418']
O=[N+]([O-])c1cccc2c1C=CC(O)C2[O-]	['C14801']
O=[N+]([O-])c1cccc2c1C=CC([O-])C2O	['C14801']
O=[N+]([O-])c1cccc2c1C=CC([O-])C2[O-]	['C14801']
O=[N+]([O-])c1ncc[n-]1	['C14531']
O=c1[n-]c(=O)c(F)c[nH]1	['C07649']
O=c1[n-]c(=O)n(C2CCCO2)cc1F	['C12673']
O=c1[n-]c[nH+]c2[n-]cnc12	['C00262']
O=c1[n-]cc(F)c(=O)[n-]1	['C07649']
O=c1[n-]cc(F)c(=O)[nH]1	['C07649']
O=c1[n-]cnc2[n-]c[nH+]c12	['C00262']
O=c1[n-]cnc2[n-]cnc12	['C00262']
O=c1[n-]cnc2[nH]cnc12	['C00262']
O=c1[nH]cnc2[n-]cnc12	['C00262']
O=c1c(-c2ccc(O)cc2)coc2cc([O-])ccc12	['C10208']
O=c1c(-c2ccc([O-])cc2)coc2cc(O)ccc12	['C10208']
O=c1c(-c2ccc([O-])cc2)coc2cc([O-])ccc12	['C10208']
O=c1c([O-])c(-c2ccccc2)oc2ccccc12	['C01495']
O=c1cc(-c2ccc(O)cc2)oc2cc([O-])ccc12	['C12123']
O=c1cc(-c2ccc([O-])cc2)oc2cc(O)ccc12	['C12123']
O=c1cc(-c2ccc([O-])cc2)oc2cc([O-])ccc12	['C12123']
O=c1cc(-c2ccccc2)oc2cc(O)cc([O-])c12	['C10028']
O=c1cc(-c2ccccc2)oc2cc([O-])cc(O)c12	['C10028']
O=c1cc(-c2ccccc2)oc2cc([O-])cc([O-])c12	['C10028']
O=c1cc(O)c2ccccc2[n-]1	['C16716']
O=c1cc([O-])c2ccccc2[n-]1	['C16716']
O=c1cc([O-])c2ccccc2[nH]1	['C16716']
O=c1cc[n-]c(=O)[n-]1	['C00106']
O=c1cc[n-]c(=O)[nH]1	['C00106']
O=c1cc[nH]c(=O)[n-]1	['C00106']
O=c1cc[nH]c2c([O-])cccc12	['C05637']
O=c1cc[nH]c2ccc([O-])cc12	['C05639']
O=c1ccc([O-])c[nH]1	['C01059']
O=c1ccc2c([O-])c3ccoc3cc2o1	['C00758']
O=c1ccc2cc(O)c([O-])cc2o1	['C09263']
O=c1ccc2cc([O-])c(O)cc2o1	['C09263']
O=c1ccc2cc([O-])c([O-])cc2o1	['C09263']
O=c1ccc2cc3ccoc3c([O-])c2o1	['C00841']
O=c1ccc2ccc([O-])cc2o1	['C09315']
O=c1cccc([O-])[nH]1	['C03056']
O=c1cccccc1[O-]	['C15474']
OCCc1c[n-]c2ccccc12	['C00955']
ON=C([S-])Cc1ccccc1	['C03719']
ON=CCc1c[n-]c2ccccc12	['C02937']
Oc1c[n-]c2ccccc12	['C05658']
S=C(NC1CCCCC1)N1CCC(c2c[n-]cn2)CC1	['C17933']
S=c1[nH+]c[n-]c2nc[n-]c12	['C02380']
S=c1nc[n-]c2[nH+]c[n-]c12	['C02380']
S=c1nc[n-]c2nc[n-]c12	['C02380']
S=c1nc[n-]c2nc[nH]c12	['C02380']
S=c1nc[nH]c2nc[n-]c12	['C02380']
[C-]#[N+]C(=Cc1ccc(O)cc1)C(=O)[O-]	['C21891', 'C21891']
[C-]#[N+]C(=Cc1ccc([O-])cc1)C(=O)[O-]	['C21891']
[C-]#[N+]C(Cc1ccc(O)cc1)C(=O)[O-]	['C21889', 'C21889']
[C-]#[N+]C(Cc1ccc([O-])cc1)C(=O)[O-]	['C21889']
[C-]#[N+]c1cc2cc(O)c([O-])cc2oc1=O	['C22449']
[C-]#[N+]c1cc2cc([O-])c(O)cc2oc1=O	['C22449']
[C-]#[N+]c1cc2cc([O-])c([O-])cc2oc1=O	['C22449']
[Cl-]	['C00698']
[I-]	['C00708']
[NH-]C(=O)C(=O)CCC(=O)[O-]	['C05572']
[NH-]C(=O)C(=O)[O-]	['C01444']
[NH-]C(=O)C(O)c1ccccc1	['C07301', 'C07301']
[NH-]C(=O)C([O-])c1ccccc1	['C07301']
[NH-]C(=O)C=CC(=O)[O-]	['C01596']
[NH-]C(=O)CC(=O)C(=O)[O-]	['C02362']
[NH-]C(=O)CCC(=O)C(=O)[O-]	['C00940']
[NH-]C(=O)CCCCN	['C00990']
[NH-]C(=O)Cc1c[n-]c2ccccc12	['C02693']
[NH-]C(=O)Cc1c[nH]c2ccccc12	['C02693']
[NH-]C(=O)Cc1ccccc1	['C02505']
[NH-]C(=O)N1c2ccccc2C2OC2c2ccccc21	['C07496']
[NH-]C(=O)N1c2ccccc2C=Cc2cc([O-])ccc21	['C16601']
[NH-]C(=O)N1c2ccccc2C=Cc2ccc([O-])cc21	['C16602']
[NH-]C(=O)N1c2ccccc2C=Cc2ccccc21	['C06868']
[NH-]C(=O)N1c2ccccc2CC(=O)c2ccccc21	['C07492']
[NH-]C(=O)N1c2ccccc2CC(O)c2ccccc21	['C07493', 'C07493']
[NH-]C(=O)N1c2ccccc2CC([O-])c2ccccc21	['C07493']
[NH-]C(=O)OCC(C(=O)[O-])c1ccccc1	['C16591']
[NH-]C(=O)OCC(C=O)c1ccccc1	['C16587']
[NH-]C(=O)OCC(CO)c1ccccc1	['C16586', 'C16586']
[NH-]C(=O)OCC(COC(N)=O)c1ccccc1	['C07501']
[NH-]C(=O)OCC(COC([NH-])=O)c1ccccc1	['C07501']
[NH-]C(=O)OCC(C[O-])c1ccccc1	['C16586']
[NH-]C(=O)OCC(F)(COC(N)=O)c1ccccc1	['C15341']
[NH-]C(=O)OCC(F)(COC([NH-])=O)c1ccccc1	['C15341']
[NH-]C(=O)c1cc(Br)c([O-])c(Br)c1	['C16246']
[NH-]C(=O)c1ccccc1	['C09815']
[NH-]C(=O)c1cccnc1	['C00153']
[NH-]C(=O)n1c2cc(=O)c(=O)cc-2ccc2ccccc21	['C16606']
[NH-]C(N)=O	['C00086']
[NH-]C([NH-])=O	['C00086']
[NH-]C=O	['C00488']
[O-]C(CCCO)c1cccnc1	['C19582']
[O-]C(Cl)CCl	['C20305']
[O-]C(O)C(Cl)(Cl)Cl	['C06899']
[O-]C(O)C(Cl)Cl	['C14860']
[O-]C([O-])C(Cl)(Cl)Cl	['C06899']
[O-]C([O-])C(Cl)Cl	['C14860']
[O-]C1(F)C=CC=CC1O	['C16484']
[O-]C1=CC=C(Br)C2OC12	['C14845']
[O-]C1C(Br)=CC=CC1O	['C14842']
[O-]C1C(Cl)=C(Cl)C(Cl)=C(Cl)C1O	['C18238']
[O-]C1C(Cl)=C(Cl)C(Cl)=C(Cl)C1[O-]	['C18238']
[O-]C1C(Cl)=C(Cl)C=C(Cl)C1O	['C12832']
[O-]C1C(Cl)=CC(Cl)=C(Cl)C1O	['C12832']
[O-]C1C(Cl)=CC(Cl)=C(Cl)C1[O-]	['C12832']
[O-]C1C(Cl)=CC=C(Cl)C1O	['C07093']
[O-]C1C(Cl)=CC=C(Cl)C1[O-]	['C07093']
[O-]C1C(Cl)=CC=CC1O	['C12837']
[O-]C1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl	['C16181']
[O-]C1C(Cl)C(Cl)C(O)C(Cl)C1Cl	['C16182']
[O-]C1C(Cl)C(Cl)C([O-])C(Cl)C1Cl	['C16182']
[O-]C1C(O)c2ccccc2C2OC21	['C14784']
[O-]C1C(c2ccc(Cl)cc2)=CC=CC1O	['C06585']
[O-]C1C(c2ccccc2)=CC=CC1O	['C06589']
[O-]C1C2=C(C=CC1O)Cc1ccccc12	['C07721']
[O-]C1C=C(Br)C=CC1O	['C14844']
[O-]C1C=C(Cl)C(Cl)C=C1Cl	['C06598']
[O-]C1C=C(Cl)C(O)C=C1Cl	['C06599']
[O-]C1C=C(Cl)C([O-])C=C1Cl	['C06599']
[O-]C1C=C(F)C=CC1O	['C16483']
[O-]C1C=CC(Br)=CC1O	['C14844']
[O-]C1C=CC(Br)=CC1[O-]	['C14844']
[O-]C1C=CC(F)=CC1O	['C16483']
[O-]C1C=CC(F)=CC1[O-]	['C16483']
[O-]C1C=CC23CCN(Cc4cc5c(cc42)OCO5)C3C1	['C12162', 'C12193']
[O-]C1C=CC2=C(c3ccccc3C2)C1O	['C07721']
[O-]C1C=CC2=C(c3ccccc3C2)C1[O-]	['C07721']
[O-]C1C=CC=C(Br)C1O	['C14842']
[O-]C1C=CC=C(Br)C1[O-]	['C14842']
[O-]C1C=CC=C(Cl)C1O	['C12837']
[O-]C1C=CC=C(Cl)C1[O-]	['C12837']
[O-]C1C=CC=C(c2ccc(Cl)cc2)C1O	['C06585']
[O-]C1C=CC=C(c2ccc(Cl)cc2)C1[O-]	['C06585']
[O-]C1C=CC=C(c2ccccc2)C1O	['C06589']
[O-]C1C=CC=C(c2ccccc2)C1[O-]	['C06589']
[O-]C1C=CC=CC1(O)F	['C16484']
[O-]C1C=CC=CC1([O-])F	['C16484']
[O-]C1C=CC=CC1O	['C04091']
[O-]C1C=CC=CC1[O-]	['C04091']
[O-]C1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O	['C14852', 'C18275']
[O-]C1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1[O-]	['C14852', 'C18275']
[O-]C1C=Cc2cc3ccc4cccc5ccc(c2C1O)c3c45	['C18276']
[O-]C1C=Cc2cc3ccc4cccc5ccc(c2C1[O-])c3c45	['C18276']
[O-]C1C=Cc2cc3ccccc3cc2C1O	['C16203']
[O-]C1C=Cc2cc3ccccc3cc2C1[O-]	['C16203']
[O-]C1C=Cc2ccc3ccccc3c2C1O	['C04468']
[O-]C1C=Cc2ccc3ccccc3c2C1[O-]	['C04468']
[O-]C1C=Cc2ccccc2C1O	['C04314', 'C06205']
[O-]C1C=Cc2ccccc2C1[O-]	['C04314', 'C06205']
[O-]C1CC=C2CCN3Cc4cc5c(cc4C1C23)OCO5	['C08521']
[O-]C1CCC(c2cccnc2)O1	['C19578']
[O-]C1CCCCC1	['C00854']
[O-]C1CCCCC1O	['C03739', 'C12313']
[O-]C1CCCCC1[O-]	['C03739', 'C12313']
[O-]C1CCN2CC=C(CO)C12	['C06177']
[O-]C1CCN2Cc3ccccc3N=C12	['C10733']
[O-]C1c2c(cc3ccc4cccc5ccc2c3c45)C=CC1O	['C18276']
[O-]C1c2c(ccc3ccccc23)C=CC1O	['C04468']
[O-]C1c2c3ccccc3cc3ccc4cccc(c4c23)C1O	['C18284', 'C18285']
[O-]C1c2cc3ccc4cccc5ccc(c2C=CC1O)c3c45	['C14852', 'C18275']
[O-]C1c2cc3ccccc3c3ccc4cccc(c4c23)C1O	['C18270']
[O-]C1c2cc3ccccc3cc2C=CC1O	['C16203']
[O-]C1c2cccc3ccc4c5ccccc5cc(c4c23)C1O	['C18270']
[O-]C1c2cccc3ccc4c5ccccc5cc(c4c23)C1[O-]	['C18270']
[O-]C1c2cccc3ccc4cc5ccccc5c(c4c23)C1O	['C18284', 'C18285']
[O-]C1c2cccc3ccc4cc5ccccc5c(c4c23)C1[O-]	['C18284', 'C18285']
[O-]C1c2cccc3ccc4cccc(c4c23)C1O	['C18249', 'C18255']
[O-]C1c2cccc3ccc4cccc(c4c23)C1[O-]	['C18249', 'C18255']
[O-]C1c2ccccc2-c2ccccc21	['C06711']
[O-]C1c2ccccc2-c2ccccc2C1O	['C11428']
[O-]C1c2ccccc2-c2ccccc2C1[O-]	['C11428']
[O-]C1c2ccccc2C(O)c2ccccc21	['C16205']
[O-]C1c2ccccc2C([O-])c2ccccc21	['C16205']
[O-]C1c2ccccc2C2OC2C1O	['C14784']
[O-]C1c2ccccc2C2OC2C1[O-]	['C14784']
[O-]C1c2ccccc2C=CC1O	['C04314', 'C06205']
[O-]CC(Cl)(Cl)Cl	['C07490']
[O-]CC1=CCN2CCC(O)C12	['C06177']
[O-]CC1=CCN2CCC([O-])C12	['C06177']
[O-]CC1=CC[NH+]2CCC([O-])C12	['C06177']
[O-]CC1CCCN2CCCCC12	['C10773']
[O-]CC1CCN2CCCC12	['C12440']
[O-]CC=CCl	['C06611', 'C06612']
[O-]CC=Cc1ccc([O-])cc1	['C02646']
[O-]CC=Cc1ccccc1	['C02394']
[O-]CCCC(O)c1cccnc1	['C19582']
[O-]CCCC([O-])c1ccc[nH+]c1	['C19582']
[O-]CCCC([O-])c1cccnc1	['C19582']
[O-]CCCO	['C02457']
[O-]CCC[O-]	['C02457']
[O-]CCCl	['C06753']
[O-]CCO	['C01380']
[O-]CC[O-]	['C01380']
[O-]CCc1c[n-]c2ccccc12	['C00955']
[O-]CCc1c[nH]c2ccccc12	['C00955']
[O-]CCc1ccc([O-])cc1	['C06044']
[O-]CCc1ccccc1	['C05853']
[O-]Cc1ccc(CO)o1	['C20443']
[O-]Cc1ccc(C[O-])o1	['C20443']
[O-]Cc1ccc2ccccc2c1	['C02909']
[O-]Cc1cccc([O-])c1	['C03351']
[O-]Cc1cccc2ccccc12	['C14089']
[O-]Cc1ccccc1	['C00556']
[O-]Cc1ccco1	['C20441']
[O-]c1c(Br)cc(O)cc1Br	['C16248']
[O-]c1c(Br)cccc1Br	['C16247']
[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	['C02575']
[O-]c1c(Cl)c(Cl)c(O)c(Cl)c1Cl	['C03434']
[O-]c1c(Cl)c(Cl)c([O-])c(Cl)c1Cl	['C03434']
[O-]c1c(Cl)cc(Cl)c(Cl)c1O	['C12831']
[O-]c1c(Cl)cc(Cl)c(Cl)c1[O-]	['C12831']
[O-]c1c(Cl)cc(Cl)cc1Cl	['C07098']
[O-]c1c(Cl)cc(O)c(Cl)c1Cl	['C07099']
[O-]c1c(Cl)cc(O)cc1Cl	['C07097']
[O-]c1c(Cl)ccc(Cl)c1O	['C07094']
[O-]c1c(Cl)ccc(Cl)c1[O-]	['C07094']
[O-]c1c(Cl)cccc1Cl	['C07096']
[O-]c1c(O)c(Cl)c(Cl)c(Cl)c1Cl	['C18240']
[O-]c1c(O)c(Cl)cc(Cl)c1Cl	['C12831']
[O-]c1c(O)c2c3ccccc3cc3ccc4cccc1c4c32	['C18280']
[O-]c1c(O)c2cc3ccccc3c3ccc4cccc1c4c23	['C18279']
[O-]c1c(O)c2cccc3ccc4c5ccccc5cc1c4c32	['C18279']
[O-]c1c(O)c2cccc3ccc4cc5ccccc5c1c4c32	['C18280']
[O-]c1c(O)c2cccc3ccc4cccc1c4c32	['C18250']
[O-]c1c(O)cc(Cl)cc1Cl	['C02933']
[O-]c1c(O)ccc2c1-c1ccccc1C2	['C07717']
[O-]c1c(O)ccc2c1Cc1ccccc1-2	['C07724']
[O-]c1c(O)ccc2c1cc1ccc3cccc4ccc2c1c34	['C22355']
[O-]c1c(O)ccc2cc3ccc4cccc5ccc(c12)c3c45	['C18278']
[O-]c1c(O)ccc2cc3ccccc3cc12	['C16204']
[O-]c1c(O)ccc2ccc3ccccc3c12	['C03164']
[O-]c1c(O)ccc2ccccc12	['C03012']
[O-]c1c(O)cccc1-c1ccc(Cl)cc1	['C06586']
[O-]c1c(O)cccc1-c1ccccc1	['C02526']
[O-]c1c(O)cccc1Cl	['C05618']
[O-]c1c(O)cccc1F	['C16472']
[O-]c1c([O-])c(Cl)c(Cl)c(Cl)c1Cl	['C18240']
[O-]c1c([O-])c2c3ccccc3cc3ccc4cccc1c4c32	['C18280']
[O-]c1c([O-])c2cc3ccccc3c3ccc4cccc1c4c23	['C18279']
[O-]c1c([O-])c2cccc3ccc4cccc1c4c32	['C18250']
[O-]c1c2ccccc2c(O)c2ccccc12	['C16206']
[O-]c1c2ccccc2c([O-])c2ccccc12	['C16206']
[O-]c1c[n-]c2ccccc12	['C05658']
[O-]c1c[nH]c2ccccc12	['C05658']
[O-]c1cc(Br)c(O)c(Br)c1	['C16248']
[O-]c1cc(Br)c([O-])c(Br)c1	['C16248']
[O-]c1cc(Br)ccc1O	['C14843']
[O-]c1cc(Cl)c(Cl)cc1Cl	['C07101']
[O-]c1cc(Cl)c(O)c(Cl)c1	['C07097']
[O-]c1cc(Cl)c(O)c(Cl)c1Cl	['C07099']
[O-]c1cc(Cl)c(O)cc1Cl	['C06600']
[O-]c1cc(Cl)c([O-])c(Cl)c1	['C07097']
[O-]c1cc(Cl)c([O-])c(Cl)c1Cl	['C07099']
[O-]c1cc(Cl)c([O-])cc1Cl	['C06600']
[O-]c1cc(Cl)cc(Cl)c1O	['C02933']
[O-]c1cc(Cl)cc(Cl)c1[O-]	['C02933']
[O-]c1cc(Cl)ccc1Cl	['C06602']
[O-]c1cc(Cl)ccc1O	['C02375']
[O-]c1cc(F)ccc1O	['C16473']
[O-]c1cc(O)cc(C=Cc2ccccc2)c1	['C01745']
[O-]c1cc([O-])cc(C=Cc2ccccc2)c1	['C01745']
[O-]c1cc2ccccc2c2ccccc12	['C11430']
[O-]c1cc2ccccc2cc1O	['C16213']
[O-]c1cc2ccccc2cc1[O-]	['C16213']
[O-]c1ccc(Br)cc1	['C14453']
[O-]c1ccc(Br)cc1O	['C14843']
[O-]c1ccc(Br)cc1[O-]	['C14843']
[O-]c1ccc(C2COc3cc(O)ccc3C2)cc1	['C14131']
[O-]c1ccc(C2COc3cc([O-])ccc3C2)cc1	['C14131']
[O-]c1ccc(C=CCO)cc1	['C02646', 'C02646']
[O-]c1ccc(CC=NO)cc1	['C04350']
[O-]c1ccc(CCO)cc1	['C06044', 'C06044']
[O-]c1ccc(Cc2ccc(O)cc2)cc1	['C14298']
[O-]c1ccc(Cc2ccc([O-])cc2)cc1	['C14298']
[O-]c1ccc(Cl)cc1	['C02124']
[O-]c1ccc(Cl)cc1Cl	['C02625']
[O-]c1ccc(Cl)cc1O	['C02375']
[O-]c1ccc(Cl)cc1[O-]	['C02375']
[O-]c1ccc(F)cc1O	['C16473']
[O-]c1ccc(F)cc1[O-]	['C16473']
[O-]c1ccc(N=Nc2c(O)ccc3ccccc23)cc1	['C20281']
[O-]c1ccc(N=Nc2c([O-])ccc3ccccc23)cc1	['C20281']
[O-]c1ccc(O)c(Cl)c1	['C06601']
[O-]c1ccc(O)c2ccccc12	['C14785']
[O-]c1ccc(O)cc1	['C00530']
[O-]c1ccc(O)cc1Cl	['C06601']
[O-]c1ccc(O)cn1	['C01059']
[O-]c1ccc(O)nc1	['C01059']
[O-]c1ccc([O-])c(Cl)c1	['C06601']
[O-]c1ccc([O-])c2ccccc12	['C14785']
[O-]c1ccc([O-])cc1	['C00530']
[O-]c1ccc([O-])nc1	['C01059']
[O-]c1ccc2[n-]c[nH+]c2c1	['C21764']
[O-]c1ccc2[n-]cnc2c1	['C21764']
[O-]c1ccc2[nH]cnc2c1	['C21764', 'C21764']
[O-]c1ccc2c(N=Nc3ccccc3)c(O)ccc2c1	['C20280']
[O-]c1ccc2c(N=Nc3ccccc3)c([O-])ccc2c1	['C20280']
[O-]c1ccc2c(c1)C=Cc1ccccc1N2	['C16604']
[O-]c1ccc2c(c1)OC1c3ccc(O)cc3OCC21	['C04271']
[O-]c1ccc2c(c1)OC1c3ccc([O-])cc3OCC21	['C04271']
[O-]c1ccc2c(c1)OCC(c1ccc(O)cc1)C2	['C14131']
[O-]c1ccc2c(c1)OCC1c3ccc(O)cc3OC21	['C04271']
[O-]c1ccc2c(c1)OCc1c-2oc2cc(O)ccc12	['C10200']
[O-]c1ccc2c(c1)OCc1c-2oc2cc([O-])ccc12	['C10200']
[O-]c1ccc2c(c1O)-c1ccccc1C2	['C07717']
[O-]c1ccc2c(c1O)Cc1ccccc1-2	['C07724']
[O-]c1ccc2c(c1[O-])-c1ccccc1C2	['C07717']
[O-]c1ccc2c(c1[O-])Cc1ccccc1-2	['C07724']
[O-]c1ccc2c(cc3ccc4cccc5ccc2c3c45)c1O	['C22355']
[O-]c1ccc2c(cc3ccc4cccc5ccc2c3c45)c1[O-]	['C22355']
[O-]c1ccc2c3c(oc2c1)-c1ccc(O)cc1OC3	['C10200']
[O-]c1ccc2cc(O)ccc2c1N=Nc1ccccc1	['C20280']
[O-]c1ccc2cc3c4c(ccc5cccc(c54)C4OC34)c2c1	['C14854']
[O-]c1ccc2cc3ccc4cccc5ccc(c2c1)c3c45	['C14556']
[O-]c1ccc2cc3ccc4cccc5ccc(c2c1O)c3c45	['C18278']
[O-]c1ccc2cc3ccc4cccc5ccc(c2c1[O-])c3c45	['C18278']
[O-]c1ccc2cc3ccccc3cc2c1O	['C16204']
[O-]c1ccc2cc3ccccc3cc2c1[O-]	['C16204']
[O-]c1ccc2ccc3c(O)ccc4ccc1c2c43	['C18263']
[O-]c1ccc2ccc3c([O-])ccc4ccc1c2c43	['C18263']
[O-]c1ccc2ccc3c4c(ccc1c24)=CC1OC31	['C18265']
[O-]c1ccc2ccc3c4c(ccc1c24)C1OC1C=3	['C18266']
[O-]c1ccc2ccc3ccc(O)c4ccc1c2c34	['C18264']
[O-]c1ccc2ccc3ccc([O-])c4ccc1c2c34	['C18264']
[O-]c1ccc2ccc3cccc4ccc1c2c34	['C14519']
[O-]c1ccc2ccc3ccccc3c2c1O	['C03164']
[O-]c1ccc2ccc3ccccc3c2c1[O-]	['C03164']
[O-]c1ccc2ccccc2c1	['C11713']
[O-]c1ccc2ccccc2c1N=Nc1ccc(O)cc1	['C20281']
[O-]c1ccc2ccccc2c1N=Nc1ccccc1	['C19525']
[O-]c1ccc2ccccc2c1O	['C03012']
[O-]c1ccc2ccccc2c1[O-]	['C03012']
[O-]c1ccc2nccc(O)c2c1	['C05639']
[O-]c1ccc2nccc([O-])c2c1	['C05639']
[O-]c1cccc(-c2ccc(Cl)cc2)c1O	['C06586']
[O-]c1cccc(-c2ccc(Cl)cc2)c1[O-]	['C06586']
[O-]c1cccc(-c2ccccc2)c1O	['C02526']
[O-]c1cccc(-c2ccccc2)c1[O-]	['C02526']
[O-]c1cccc(CO)c1	['C03351', 'C03351']
[O-]c1cccc(Cl)c1O	['C05618']
[O-]c1cccc(Cl)c1[O-]	['C05618']
[O-]c1cccc(F)c1O	['C16472']
[O-]c1cccc(F)c1[O-]	['C16472']
[O-]c1cccc(O)c1	['C01751']
[O-]c1cccc(O)n1	['C03056']
[O-]c1cccc([O-])c1	['C01751']
[O-]c1cccc([O-])n1	['C03056']
[O-]c1cccc2c(O)ccnc12	['C05637']
[O-]c1cccc2c1ccc1ccccc12	['C11432']
[O-]c1cccc2ccccc12	['C11714']
[O-]c1cccc2nc3ccccc3nc12	['C21477']
[O-]c1ccccc1	['C00146']
[O-]c1ccccc1Br	['C14841']
[O-]c1ccccc1O	['C00090']
[O-]c1ccccc1[O-]	['C00090']
[O-]c1ccnc2c(O)cccc12	['C05637']
[O-]c1ccnc2c([O-])cccc12	['C05637']
[O-]c1ccnc2ccc(O)cc12	['C05639']
[O]c1ccc([O-])cc1	['C02389']
c1ccc2[n-]ccc2c1	['C00463']
c1ccc2c(c1)[n-]c1ccccc12	['C08060']
c1nc(CC2CCNCC2)c[n-]1	['C17932']
